,Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Type_Occupation,Family_Members,label,Age
211,5143231,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.6791780821917809,Managers,2,0,27.0
212,5062688,M,Y,Y,0,247500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-0.23972602739726026,High skill tech staff,2,0,55.0
213,5105685,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-0.7684931506849315,Private service staff,4,0,38.0
214,5115984,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-0.6786301369863014,Managers,4,0,36.0
215,5085769,F,N,Y,0,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.40465753424657536,Cleaning staff,2,0,52.0
216,5065363,F,N,Y,1,216000.0,Working,Higher education,Single / not married,House / apartment,-0.4882191780821918,Core staff,2,0,28.0
217,5140074,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.11808219178082191,Core staff,2,0,41.0
218,5067643,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,54.0
219,5091963,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-0.38794520547945205,Drivers,2,0,51.0
220,5053637,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,0.0,Unknown,1,0,60.0
221,5067149,M,N,N,2,225000.0,Working,Incomplete higher,Married,House / apartment,-0.07205479452054794,Unknown,4,0,38.0
222,5096424,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,-0.6435616438356164,Unknown,1,0,31.0
223,5046283,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,66.0
224,5029348,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-0.11287671232876713,Drivers,2,0,29.0
225,5096061,F,N,N,2,73350.0,Working,Secondary / secondary special,Married,House / apartment,-1.9364383561643836,Medicine staff,4,0,39.0
226,5028917,F,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.4895890410958904,Sales staff,2,0,47.0
227,5117778,F,Y,N,0,144000.0,Working,Secondary / secondary special,Widow,House / apartment,-0.3684931506849315,HR staff,1,0,39.0
228,5095310,F,Y,Y,0,225000.0,Working,Higher education,Married,House / apartment,-1.0183561643835617,Core staff,2,0,33.0
229,5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-0.2871232876712329,Accountants,2,0,40.0
230,5033817,F,Y,N,1,292500.0,State servant,Higher education,Married,House / apartment,-0.7306849315068493,Core staff,3,0,43.0
231,5052963,M,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.713972602739726,Laborers,2,0,27.0
232,5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-0.584931506849315,Laborers,1,0,27.0
233,5143235,F,Y,Y,1,1575000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.6791780821917809,Managers,2,0,27.0
234,5132800,F,N,Y,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-0.42027397260273974,Sales staff,1,0,50.0
235,5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-0.6934246575342466,Unknown,2,0,41.0
236,5054522,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-0.6331506849315068,Unknown,3,0,27.0
237,5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.36246575342465753,Unknown,4,0,32.0
238,5010707,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-1.3865753424657534,Drivers,2,0,43.0
239,5028984,F,N,Y,0,193500.0,Working,Secondary / secondary special,Separated,House / apartment,-0.6063013698630136,Laborers,1,0,52.0
240,5028615,F,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,With parents,-0.5895890410958904,Sales staff,1,0,29.0
241,5126034,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-0.2534246575342466,Cleaning staff,1,0,47.0
242,5090470,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,-1.2353424657534247,Laborers,3,0,42.0
243,5021775,F,N,Y,0,292500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-0.42520547945205484,Laborers,2,0,39.0
244,5046415,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-0.42986301369863017,Unknown,2,0,39.0
245,5065606,M,Y,N,0,270000.0,Pensioner,Higher education,Married,House / apartment,0.0,Unknown,2,0,64.0
246,5117314,M,N,Y,1,292500.0,Working,Secondary / secondary special,Married,House / apartment,-0.45999999999999996,Laborers,3,0,45.0
247,5009195,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-2.379178082191781,Accountants,2,0,57.0
248,5139548,F,Y,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-1.7361643835616438,Medicine staff,4,0,37.0
249,5096416,F,N,N,0,76500.0,Working,Secondary / secondary special,Married,House / apartment,-0.026575342465753427,Unknown,2,0,46.0
250,5042286,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.3347945205479452,Secretaries,1,0,29.0
251,5050729,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,-0.1454794520547945,Unknown,1,0,23.0
252,5038897,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
253,5050973,F,N,N,1,112500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-2.0797260273972604,Core staff,2,0,43.0
254,5044935,M,N,Y,2,360000.0,State servant,Higher education,Married,House / apartment,-1.544931506849315,Managers,4,0,43.0
255,5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-0.48657534246575346,Laborers,2,0,57.0
256,5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,59.0
257,5033452,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1.5063013698630137,Core staff,2,0,52.0
258,5051240,F,Y,N,0,121500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0,Unknown,1,0,63.0
259,5065335,M,N,Y,0,202500.0,Commercial associate,Lower secondary,Married,Rented apartment,-0.5301369863013699,Sales staff,2,0,26.0
260,5145978,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-1.610958904109589,Secretaries,1,0,53.0
261,5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-0.12602739726027395,Accountants,4,0,33.0
262,5038845,F,N,Y,0,103500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.42986301369863017,Sales staff,2,0,46.0
263,5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1.2416438356164383,Laborers,2,0,54.0
264,5028383,M,Y,N,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,-0.9065753424657534,Core staff,1,0,31.0
265,5009980,F,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-1.0610958904109589,Medicine staff,2,0,56.0
266,5062075,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,58.0
267,5009706,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-0.09424657534246575,Managers,2,0,31.0
268,5146463,M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-0.5268493150684932,Unknown,2,0,27.0
269,5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.16547945205479453,Managers,3,0,33.0
270,5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,-0.16,Laborers,1,0,36.0
271,5066843,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,46.0
272,5066597,F,N,N,1,360000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-0.5265753424657534,Sales staff,3,0,40.0
273,5047704,F,N,Y,2,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.40986301369863015,Unknown,3,0,40.0
274,5009074,F,Y,Y,1,450000.0,State servant,Higher education,Married,House / apartment,-0.19397260273972602,Core staff,3,0,48.0
275,5090954,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-3.378630136986301,Medicine staff,1,0,53.0
276,5143019,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,With parents,-0.1704109589041096,Laborers,2,0,32.0
277,5118617,F,N,N,0,270000.0,Commercial associate,Higher education,Single / not married,House / apartment,-1.427123287671233,Sales staff,1,0,43.0
278,5116018,F,Y,Y,0,450000.0,Pensioner,Higher education,Widow,House / apartment,0.0,Unknown,1,0,60.0
279,5139662,F,N,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,0.0,Unknown,2,0,64.0
280,5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1.7186301369863013,Sales staff,1,0,35.0
281,5125317,M,Y,N,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.7457534246575342,Unknown,2,0,57.0
282,5068038,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,-2.5652054794520547,Medicine staff,2,0,47.0
283,5038814,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.2043835616438356,Unknown,2,0,53.0
284,5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-0.28465753424657536,Sales staff,1,0,24.0
285,5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.36219178082191783,Drivers,1,0,32.0
286,5052865,F,N,Y,0,94500.0,Commercial associate,Incomplete higher,Married,House / apartment,-0.9473972602739726,Sales staff,2,0,38.0
287,5096211,M,N,N,0,81000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-0.04328767123287671,Low-skill Laborers,2,0,38.0
288,5023280,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.6731506849315069,Sales staff,2,0,45.0
289,5132340,F,N,Y,2,198000.0,Commercial associate,Incomplete higher,Separated,House / apartment,-0.7701369863013698,Unknown,3,0,42.0
290,5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,-1.922739726027397,Core staff,5,0,37.0
291,5045917,M,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-0.5550684931506848,Drivers,2,0,46.0
292,5041073,F,N,Y,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.05150684931506849,Laborers,2,0,49.0
293,5149660,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-0.8128767123287671,Realty agents,3,0,32.0
294,5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-0.8673972602739726,Sales staff,2,0,29.0
295,5036562,F,N,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1.399178082191781,Unknown,3,0,32.0
296,5117754,M,Y,N,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,-0.4517808219178082,Managers,2,0,43.0
297,5125281,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-1.012054794520548,Sales staff,3,0,44.0
298,5149039,F,N,Y,2,270000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-1.0128767123287672,Laborers,4,0,30.0
299,5021267,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-1.2591780821917808,Laborers,3,0,39.0
300,5125166,M,N,Y,1,234000.0,Working,Secondary / secondary special,Married,House / apartment,-0.4789041095890411,Laborers,3,0,32.0
301,5125524,M,N,N,2,171000.0,Working,Secondary / secondary special,Married,Municipal apartment,-1.5545205479452053,Core staff,4,0,37.0
302,5010089,F,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4608219178082192,Laborers,2,0,28.0
303,5126457,F,N,N,0,94500.0,Working,Higher education,Married,House / apartment,-0.0536986301369863,Security staff,2,0,46.0
304,5142763,F,N,N,0,117000.0,Commercial associate,Secondary / secondary special,Single / not married,With parents,-0.1452054794520548,Sales staff,1,0,27.0
305,5023261,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.4646575342465753,Drivers,2,0,58.0
306,5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.593972602739726,Sales staff,2,0,54.0
307,5146123,F,N,N,0,54000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0,Unknown,1,0,55.0
308,5023410,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,59.0
309,5010032,M,Y,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,60.0
310,5118397,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-0.4517808219178082,Drivers,2,0,46.0
311,5033628,F,N,Y,0,166500.0,State servant,Higher education,Married,House / apartment,-3.666301369863014,Unknown,2,0,64.0
312,5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-0.4134246575342465,Core staff,1,0,23.0
313,5008889,F,N,Y,0,247500.0,Commercial associate,Higher education,Separated,Rented apartment,-0.36904109589041095,Core staff,1,0,46.0
314,5022041,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-0.38493150684931504,Sales staff,2,0,27.0
315,5126124,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-0.06219178082191781,Medicine staff,2,0,41.0
316,5023563,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-2.732876712328767,Core staff,1,0,48.0
317,5050853,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,-0.4123287671232877,High skill tech staff,1,0,25.0
318,5024412,M,Y,N,0,270000.0,Working,Higher education,Married,House / apartment,-1.392876712328767,Managers,2,0,50.0
319,5090612,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,-0.7958904109589041,Accountants,2,0,37.0
320,5028274,F,Y,N,2,360000.0,Working,Incomplete higher,Married,House / apartment,-0.6063013698630136,Accountants,4,0,34.0
321,5028996,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-0.09753424657534246,Unknown,2,0,33.0
322,5126322,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-0.47095890410958907,High skill tech staff,2,0,48.0
323,5053610,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-1.0082191780821916,Unknown,2,0,56.0
324,5069227,F,Y,Y,0,166500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-0.2635616438356164,Sales staff,2,0,47.0
325,5137401,F,N,N,0,157500.0,Working,Higher education,Separated,House / apartment,-0.8219178082191781,Medicine staff,1,0,47.0
326,5142812,M,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-1.1712328767123288,Core staff,2,0,31.0
327,5053114,F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,65.0
328,5149027,F,N,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,62.0
329,5145869,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0,Unknown,1,0,57.0
330,5053354,F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-0.03013698630136986,Laborers,2,0,50.0
331,5087944,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,-0.5693150684931507,Cleaning staff,1,0,54.0
332,5035688,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-2.295068493150685,Laborers,2,0,45.0
333,5068491,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-0.03013698630136986,Unknown,3,0,50.0
334,5044860,F,N,Y,0,167400.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,52.0
335,5117047,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0,Unknown,1,0,63.0
336,5022676,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0,Unknown,2,0,63.0
337,5009739,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-1.2032876712328766,Core staff,2,0,40.0
338,5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-0.03452054794520548,Core staff,3,0,33.0
